video_title,average_completion_percent,median_completion_percent,views
Live Lesson With Google Meet (MIVA-ECO 209) (2024-07-18 13_39 GMT+1),2.2,2.2,1
Live Lesson With Google Meet (MIVA-ECO 209) – 2024_09_20 14_20 WAT – Recording,2.809090909090909,3.2,11
Live Lesson With Google Meet (MIVA-ECO 209) – 2024_10_21 15_36 WAT – Recording,29.414285714285715,2.9,7
Live Lesson With Google Meet (MIVA-ENT 123) (2024-07-22 16_41 GMT+1),14.719999999999999,4.6,10
Live Lesson With Google Meet (MIVA-ENT 126) – 2024_09_23 14_37 WAT – Recording,45.120000000000005,12.8,5
Live Lesson With Google Meet (MIVA-ENT 126) – 2024_10_28 14_57 WAT – Recording,34.199999999999996,1.7,3
Live Lesson With Google Meet (MIVA-MCM 109) – 2024_09_26 16_49 WAT – Recording,25.768,7.5,25
Live Lesson With Google Meet (MIVA-MTH 204) – 2024_09_17 14_48 WAT – Recording,51.478571428571435,51.3,28
Live Lesson With Google Meet (MIVA-MTH 204) – 2024_10_23 16_44 WAT – Recording,17.233333333333334,7.65,12
Live Lesson With Google Meet (MIVA-NSC 317) – 2024_09_30 15_38 WAT – Recording,54.39166666666667,58.5,12
Live Lesson With Google Meet (MIVA-NSC 317) – 2024_10_23 14_54 WAT – Recording (1),78.16,94.9,5
Live Lesson With Google Meet (MIVA-PAD 203) (2024-07-22 15_04 GMT+1),53.71333333333333,91.5,15
Live Lesson With Google Meet (MIVA-PAD 204) – 2024_09_26 14_37 WAT – Recording,24.349999999999998,7.35,6
Live Lesson With Google Meet (MIVA-PAD 204) – 2024_10_30 14_48 WAT – Recording,9.125,10.0,4
Live Lesson With Google Meet (MIVA-PAD 207) (2024-06-24 15_00 GMT+1),25.752173913043475,4.3,23
Live Lesson With Google Meet (MIVA-PAD 207) (2024-07-22 13_42 GMT+1),42.66,16.9,10
Live Lesson With Google Meet (MIVA-PAD 207) – 2024_09_20 14_42 WAT – Recording,39.63636363636363,19.95,22
Live Lesson With Google Meet (MIVA-PAD 207) – 2024_10_21 14_52 WAT – Recording,15.5375,8.1,16
Live Lesson With Google Meet (MIVA-PAD 208) – 2024_09_20 16_03 WAT – Recording,49.42857142857143,46.1,7
Live Lesson With Google Meet (MIVA-PAD 208) – 2024_10_21 15_44 WAT – Recording,36.13333333333333,5.6,3
Live Lesson With Google Meet (MIVA-PAD 214) – 2024_09_19 15_50 WAT – Recording,40.642857142857146,32.1,7
Live Lesson With Google Meet (MIVA-PAD 214) – 2024_10_24 15_51 WAT – Recording,2.6999999999999997,2.7,3
Live Lesson With Google Meet (MIVA-PHS 110) (2024-06-25 17_05 GMT+1),43.67213114754098,29.2,61
Live Lesson With Google Meet (MIVA-PHS 110) – 2024_09_24 14_45 WAT – Recording,21.404,9.3,25
Live Lesson With Google Meet (MIVA-PHS 110) – 2024_10_29 14_47 WAT – Recording,27.1,13.0,13
Live Lesson With Google Meet (MIVA-PHS 205) – 2024_09_18 13_33 WAT – Recording,41.98431372549019,32.8,51
Live Lesson With Google Meet (MIVA-PHS 205) – 2024_10_23 14_48 WAT – Recording,32.8,4.2,28
Live Lesson With Google Meet (MIVA-SEN 206) – 2024_10_22 16_43 WAT – Recording,30.54,5.0,10
Live Lesson With Google Meet (MIVA-SEN 212) – 2024_09_17 16_00 WAT – Recording,65.97,90.3,10
Live Lesson With Google Meet (MIVA-SEN 212) – 2024_10_22 15_51 WAT – Recording,45.980000000000004,16.8,5
Live Lesson With Google Meet (MTH 101) (2023-10-23 15_59 GMT+1),28.547500000000003,7.8,80
Live Lesson With Google Meet (MTH 101) (2023-11-20 17_01 GMT+1),27.01188118811881,5.1,101
Live Lesson With Google Meet (MTH 101) (2023-11-27 16_59 GMT+1),24.324418604651164,6.95,86
Live Lesson With Google Meet (MTH 101) (2023-12-09 11_00 GMT+1),34.66551724137931,13.0,145
Live Lesson With Google Meet (MTH 101) (2024-01-24 16_59 GMT+1),33.40128617363344,15.7,311
Live Lesson With Google Meet (MTH 101) (2024-02-21 16_59 GMT+1),46.63636363636363,35.4,121
Live Lesson With Google Meet (MTH 101) – 2024_10_30 16_04 WAT – Recording,36.300000000000004,14.5,47
Live Lesson With Google Meet (MTH 102) (2024-01-31 16_59 GMT+1),39.73290322580645,20.3,155
Live Lesson With Google Meet (MTH 102) (2024-02-28 17_04 GMT+1),45.572649572649574,30.6,117
Live Lesson With Google Meet (MTH 102) (2024-03-20 16_29 GMT+1),53.358823529411765,63.7,34
Live Lesson With Google Meet (MTH 102) (2024-05-29 17_00 GMT+1),54.54756097560975,62.9,82
Live Lesson With Google Meet (MTH 102) (2024-06-26 17_00 GMT+1),42.357894736842105,13.3,19
Live Lesson With Google Meet (MTH 102) (2024-07-24 16_30 GMT+1),52.79746835443038,51.5,79
Live Lesson With Google Meet (MTH 102) – 2024_09_26 15_38 WAT – Recording,62.980952380952374,74.2,21
Live Lesson With Google Meet (MTH 201) (2024-05-23 15_58 GMT+1),60.354838709677416,80.6,31
Live Lesson With Google Meet (MTH 201) (2024-06-20 15_58 GMT+1),31.175,13.3,204
Live Lesson With Google Meet (MTH 201) (2024-07-18 15_07 GMT+1),58.20222222222222,75.9,45
Live Lesson With Google Meet (MTH 201) – 2024_09_25 14_33 WAT – Recording,49.02093023255814,46.2,172
Live Lesson With Google Meet (MTH 201) – 2024_10_24 15_36 WAT – Recording,30.958000000000002,13.7,50
Live Lesson With Google Meet (MTH 202) – 2024_09_23 15_49 WAT – Recording,36.71714285714286,13.1,35
Live Lesson With Google Meet (MTH 203) (2024-06-27 16_26 GMT+1),44.042857142857144,23.25,14
Live Lesson With Google Meet (MTH 203) (2024-07-17 16_47 GMT+1),66.08,85.8,10
Live Lesson With Google Meet (MTH 203) – 2024_09_23 14_50 WAT – Recording,35.14444444444444,14.4,9
Live Lesson With Google Meet (MTH 203) – 2024_10_22 15_34 WAT – Recording,29.366666666666664,10.5,3
Live Lesson With Google Meet (MTH 205) (2024-05-23 17_10 GMT+1),39.563380281690144,14.0,71
Live Lesson With Google Meet (MTH 205) (2024-06-20 17_04 GMT+1),34.290625,14.600000000000001,32
Live Lesson With Google Meet (MTH 205) (2024-07-18 16_53 GMT+1),51.025000000000006,54.65,12
Live Lesson With Google Meet (MTH 205) – 2024_09_19 16_53 WAT – Recording,52.3375,59.9,16
Live Lesson With Google Meet (MTH 205) – 2024_10_24 16_50 WAT – Recording,28.529411764705884,4.8,17
Live Lesson With Google Meet (MTH 209) (2024-05-20 15_31 GMT+1),45.2695652173913,24.0,23
Live Lesson With Google Meet (MTH 209) (2024-06-24 15_05 GMT+1),95.9,95.9,2
Live Lesson With Google Meet (MTH 209) (2024-07-19 15_10 GMT+1),44.39333333333333,34.0,15
Live Lesson With Google Meet (MTH 209) – 2024_09_27 14_40 WAT – Recording,36.4,17.35,8
Live Lesson With Google Meet (MTH 209) – 2024_10_21 14_51 WAT – Recording,11.075,5.199999999999999,4
Live Lesson With Google Meet (NSC 201) (2024-01-23 16_59 GMT+1),26.347500000000004,10.75,40
Live Lesson With Google Meet (NSC 201) (2024-02-20 17_22 GMT+1),47.19130434782609,28.9,23
Live Lesson With Google Meet (NSC 201) (2024-03-19 15_05 GMT+1),33.71176470588235,25.9,17
Live Lesson With Google Meet (NSC 201) (2024-05-21 17_02 GMT+1),34.639024390243904,7.1,41
Live Lesson With Google Meet (NSC 201) (2024-06-25 17_10 GMT+1),23.04090909090909,13.15,22
Live Lesson With Google Meet (NSC 201) (2024-07-22 15_02 GMT+1),25.315384615384616,12.4,13
Live Lesson With Google Meet (NSC 201) – 2024_09_23 16_33 WAT – Recording,48.146153846153844,51.95,26
Live Lesson With Google Meet (NSC 201) – 2024_10_28 16_19 WAT – Recording,30.7235294117647,16.2,17
Live Lesson With Google Meet (NSC 202) (2024-05-28 15_20 GMT+1),51.45384615384615,43.3,13
Live Lesson With Google Meet (NSC 202) (2024-06-25 15_06 GMT+1),42.57,22.5,10
Live Lesson With Google Meet (NSC 202) (2024-07-23 13_43 GMT+1),67.17692307692307,81.4,13
Live Lesson With Google Meet (NSC 202) – 2024_09_24 14_37 WAT – Recording,52.1,53.35,6
Live Lesson With Google Meet (NSC 202) – 2024_10_29 14_27 WAT – Recording,38.666666666666664,12.0,3
Live Lesson With Google Meet (NSC 203) (2024-03-19 16_34 GMT+1),32.92,13.6,15
Live Lesson With Google Meet (NSC 203) (2024-07-22 16_34 GMT+1),45.57058823529412,44.7,17
Live Lesson With Google Meet (NSC 206) (2024-05-30 16_01 GMT+1),42.38399999999999,23.0,25
Live Lesson With Google Meet (NSC 206) (2024-06-27 16_13 GMT+1),49.550000000000004,49.349999999999994,12
Live Lesson With Google Meet (NSC 206) (2024-07-25 15_01 GMT+1),68.97692307692309,87.5,13
Live Lesson With Google Meet (NSC 206) – 2024_09_26 15_16 WAT – Recording,53.300000000000004,56.45,6
Live Lesson With Google Meet (NSC 313) – 2024_10_02 14_45 WAT – Recording,45.455555555555556,23.9,9
Live Lesson With Google Meet (NSC 313) – 2024_10_24 14_46 WAT – Recording,62.325,82.44999999999999,8
Live Lesson With Google Meet (PAD 101) (2023-10-23 15_00 GMT+1),35.56666666666667,16.9,18
Live Lesson With Google Meet (PAD 101) (2023-11-20 16_02 GMT+1),38.38,29.049999999999997,20
Live Lesson With Google Meet (PAD 101) (2023-11-27 16_03 GMT+1),34.61052631578948,10.8,19
Live Lesson With Google Meet (PAD 101) (2024-01-24 14_58 GMT+1),38.262499999999996,19.0,48
Live Lesson With Google Meet (PAD 101) (2024-02-21 14_59 GMT+1),45.00689655172414,27.9,29
Live Lesson With Google Meet (PAD 101) (2024-05-22 15_00 GMT+1),39.24545454545454,29.0,33
Live Lesson With Google Meet (PAD 101) (2024-06-19 15_03 GMT+1),40.919999999999995,33.6,15
Live Lesson With Google Meet (PAD 101) (2024-07-17 13_38 GMT+1) (1),47.77272727272727,52.4,11
Live Lesson With Google Meet (PAD 101) – 2024_09_25 14_52 WAT – Recording,32.8625,12.100000000000001,16
Live Lesson With Google Meet (PAD 103) (2023-12-07 16_59 GMT+1),46.32972972972973,41.0,37
Live Lesson With Google Meet (PAD 103) (2024-03-27 14_59 GMT+1),27.974999999999998,8.65,8
Live Lesson With Google Meet (PAD 201) (2024-05-21 15_15 GMT+1),30.175,24.05,8
Live Lesson With Google Meet (PAD 201) (2024-06-25 15_02 GMT+1),32.34583333333333,16.7,24
Live Lesson With Google Meet (PAD 201) (2024-07-23 13_33 GMT+1),21.95263157894737,7.800000000000001,38
Live Lesson With Google Meet (PAD 201) – 2024_09_17 14_34 WAT – Recording,36.544000000000004,13.4,25
Live Lesson With Google Meet (PAD 201) – 2024_10_22 14_42 WAT – Recording,13.733333333333333,3.5,15
Live Lesson With Google Meet (PAD 202) – 2024_09_17 15_45 WAT – Recording,29.68,18.7,5
Live Lesson With Google Meet (PAD 202) – 2024_10_22 15_37 WAT – Recording,18.714285714285715,4.9,7
Live Lesson With Google Meet (PAD 205) (2024-07-24 15_06 GMT+1),38.00769230769231,9.1,13
Live Lesson With Google Meet (PAD 207) (2024-05-20 15_10 GMT+1),30.681081081081082,3.5,37
Live Lesson With Google Meet (PAD 213) (2024-06-19 15_09 GMT+1),21.695999999999998,2.9,25
Live Lesson With Google Meet (PAD 213) (2024-07-17 13_35 GMT+1),44.48333333333333,15.25,12
Live Lesson With Google Meet (PAD 213) – 2024_09_18 14_46 WAT – Recording,42.425000000000004,16.65,24
Live Lesson With Google Meet (PAD 213) – 2024_10_23 14_46 WAT – Recording,23.49411764705882,5.1,17
Live Lesson With Google Meet (PHA 301) – 2024_09_20 16_57 WAT – Recording,66.045,89.5,20
Live Lesson With Google Meet (PHA 301) – 2024_10_21 16_56 WAT – Recording,49.69230769230769,43.9,13
Live Lesson With Google Meet (PHS 110) (2024-05-28 17_01 GMT+1),43.019999999999996,14.2,15
Live Lesson With Google Meet (PHS 112) (2024-07-24 16_38 GMT+1),29.585074626865673,13.3,67
Live Lesson With Google Meet (PHS 301) – 2024_09_24 15_52 WAT – Recording,51.02307692307692,41.6,13
Live Lesson With Google Meet (PHS 301) – 2024_10_22 15_50 WAT – Recording,36.699999999999996,3.7,11
Live Lesson With Google Meet (PHY 101) (2023-10-26 16_15 GMT+1) (1),23.458333333333332,5.3,24
Live Lesson With Google Meet (PHY 101) (2023-11-23 16_59 GMT+1),21.78181818181818,3.3,22
Live Lesson With Google Meet (PHY 101) (2023-12-06 15_30 GMT+1),63.38478260869565,82.05,46
Live Lesson With Google Meet (PHY 101) (2024-01-22 17_01 GMT+1),48.09025270758123,35.5,277
Live Lesson With Google Meet (PHY 101) (2024-02-19 17_17 GMT+1),21.5,21.5,1
Live Lesson With Google Meet (PHY 101) (2024-03-20 15_01 GMT+1),51.22659574468085,46.150000000000006,94
Live Lesson With Google Meet (PHY 101) (2024-05-20 17_06 GMT+1),51.205777777777776,56.2,225
Live Lesson With Google Meet (PHY 101) (2024-06-24 17_23 GMT+1),45.78064516129032,25.8,93
Live Lesson With Google Meet (PHY 101) (2024-07-15 16_33 GMT+1),53.339999999999996,59.1,85
Live Lesson With Google Meet (PHY 101) – 2024_09_23 16_35 WAT – Recording,43.05046728971962,24.6,107
Live Lesson With Google Meet (PHY 101) – 2024_10_28 16_45 WAT – Recording,29.881132075471697,16.7,53
Live Lesson With Google Meet (PHY 102) (2024-01-31 14_59 GMT+1),43.82307692307692,27.9,143
Live Lesson With Google Meet (PHY 102) (2024-02-28 15_00 GMT+1),51.31111111111111,50.0,126
Live Lesson With Google Meet (PHY 102) (2024-03-18 16_43 GMT+1),40.657575757575756,23.4,33
Live Lesson With Google Meet (PHY 102) (2024-06-13 15_33 GMT+1),43.142276422764226,14.5,123
Live Lesson With Google Meet (PHY 102) (2024-06-24 16_01 GMT+1),50.994594594594595,47.5,74
Live Lesson With Google Meet (PHY 102) (2024-07-22 15_12 GMT+1),51.38217821782179,57.0,101
Live Lesson With Google Meet (PHY 102) – 2024_09_23 15_25 WAT – Recording,47.62173913043478,37.7,46
Live Lesson With Google Meet (PHY 102) – 2024_10_28 15_44 WAT – Recording,30.754166666666666,10.75,24
Live Lesson With Google Meet (PHY 107) (2023-10-24 15_59 GMT+1),29.690265486725664,8.3,113
Live Lesson With Google Meet (PHY 107) (2023-11-21 16_59 GMT+1),31.52061855670103,11.8,97
Live Lesson With Google Meet (PHY 107) (2023-11-28 17_01 GMT+1),23.41,8.2,60
Live Lesson With Google Meet (PHY 107) (2024-03-19 15_10 GMT+1),53.529629629629625,57.6,81
Live Lesson With Google Meet (PHY 107) (2024-07-22 13_38 GMT+1),51.86,48.2,75
Live Lesson With Google Meet (PHY 108) (2024-03-26 15_03 GMT+1),8.0,8.0,1
Live Lesson With Google Meet (PHY 202) – 2024_09_23 14_48 WAT – Recording 2,47.20769230769231,43.2,13
Live Lesson With Google Meet (PHY 202) – 2024_10_22 16_43 WAT – Recording,14.26,7.9,5
Live Lesson With Google Meet (PIO 201) (2024-01-31 16_00 GMT+1),25.30181818181818,11.7,55
Live Lesson With Google Meet (PIO 201) (2024-02-28 16_01 GMT+1),35.43023255813954,11.6,43
Live Lesson With Google Meet (PIO 201) – 2024_10_30 14_48 WAT – Recording,24.0962962962963,5.1,27
Live Lesson With Google Meet (PIO 212) (2024-05-29 15_18 GMT+1),7.366666666666667,4.85,6
Live Lesson With Google Meet (PIO 212) (2024-06-26 15_11 GMT+1),52.76153846153846,41.3,13
Live Lesson With Google Meet (PIO 212) (2024-07-24 13_35 GMT+1),58.008823529411764,76.5,34
Live Lesson With Google Meet (PIO 212) – 2024_09_25 16_45 WAT – Recording,30.581818181818186,14.3,11
Live Lesson With Google Meet (PIO 212) – 2024_10_30 16_38 WAT – Recording,37.6,24.75,4
Live Lesson With Google Meet (POL 101) (2023-10-25 15_58 GMT+1),22.2,22.2,3
Live Lesson With Google Meet (POL 101) (2023-11-22 16_58 GMT+1),10.16,11.5,5
Live Lesson With Google Meet (POL 101) (2023-11-29 16_59 GMT+1),17.733333333333334,16.1,3
Live Lesson With Google Meet (POL 101) (2023-12-06 16_59 GMT+1),22.4,4.0,5
Live Lesson With Google Meet (POL 101) (2024-01-25 17_00 GMT+1),42.667857142857144,20.3,56
Live Lesson With Google Meet (POL 101) (2024-02-22 17_01 GMT+1),36.85151515151515,9.8,33
Live Lesson With Google Meet (POL 101) (2024-03-21 15_06 GMT+1),38.54375,14.899999999999999,16
Live Lesson With Google Meet (POL 101) (2024-05-23 17_01 GMT+1),29.79375,6.9,48
Live Lesson With Google Meet (POL 101) (2024-06-20 17_01 GMT+1),35.88333333333333,12.5,18
Live Lesson With Google Meet (POL 101) (2024-07-15 14_59 GMT+1),57.72,90.6,15
Live Lesson With Google Meet (POL 101) – 2024_09_26 15_43 WAT – Recording,62.170967741935485,92.5,31
Live Lesson With Google Meet (POL 101) – 2024_10_28 14_27 WAT – Recording,28.09166666666667,5.65,12
Live Lesson With Google Meet (PSY 101) (2024-04-03 15_11 GMT+1),17.75,17.75,2
Live Lesson With Google Meet (PSY 101) (2024-07-16 13_38 GMT+1),63.4,100.0,7
Live Lesson With Google Meet (SEN 201) (2024-05-22 16_00 GMT+1),49.35328467153285,47.1,137
Live Lesson With Google Meet (SEN 201) (2024-06-19 16_06 GMT+1),45.56666666666666,29.7,69
Live Lesson With Google Meet (SEN 201) (2024-07-17 15_02 GMT+1),41.763999999999996,25.0,25
Live Lesson With Google Meet (SEN 201) – 2024_09_18 15_42 WAT – Recording,40.1734375,23.4,64
Live Lesson With Google Meet (SEN 201) – 2024_10_23 15_47 WAT – Recording,26.56,4.0,25
Live Lesson With Google Meet (SEN 203) (2024-07-25 16_39 GMT+1),40.18571428571429,14.55,14
Live Lesson With Google Meet (SOC 101) (2023-12-04 15_30 GMT+1),54.809090909090905,90.7,11
Live Lesson With Google Meet (SOC 101) (2024-03-18 15_01 GMT+1),44.4,26.1,19
Live Lesson With Google Meet (SOC 101) (2024-07-17 15_11 GMT+1),39.225,26.7,4
Live Lesson With Google Meet (SSC 101) (2023-12-08 17_13 GMT+1),47.588524590163935,29.4,61
Live Lesson With Google Meet (SSC 101) (2024-03-25 14_58 GMT+1),63.88472222222222,83.3,72
Live Lesson With Google Meet (SSC 102) (2024-01-30 16_00 GMT+1),37.30714285714286,14.5,14
Live Lesson With Google Meet (SSC 102) (2024-02-27 16_01 GMT+1),44.900000000000006,41.0,18
Live Lesson With Google Meet (SSC 202) – 2024_09_27 14_52 WAT – Recording,18.033333333333335,17.6,3
Live Lesson With Google Meet (SSC 202) – 2024_10_21 15_44 WAT – Recording,21.033333333333335,7.0,3
Live Lesson With Google Meet (STA 111_ MIVA ECO-105) (2024-07-18 16_30 GMT+1),50.244897959183675,48.2,49
Live Lessons With Google Meet (BUA 101) (2023-11-28 17_00 GMT+1),34.339130434782604,13.3,23
Live Lessons With Google Meet (CSC 106) (2024-01-30 16_12 GMT+1),31.522264150943396,13.3,265
Live Lessons With Google Meet (CSC 106) (2024-02-27 15_59 GMT+1),35.03423423423423,21.7,111
Live Lessons With Google Meet (CSC 112) (2024-05-28 16_00 GMT+1)(EDITED),42.731617647058826,28.950000000000003,136
Live Lessons With Google Meet (MIVA-CSC 106) (2024-06-25 16_05 GMT+1),31.0125,12.95,64
Live Lessons With Google Meet (MIVA-CSC 106) – 2024_09_24 15_38 WAT – Recording,37.83783783783784,18.6,37
Live Lessons With Google Meet (MIVA-CSC 106) – 2024_10_29 15_16 WAT – Recording,36.766666666666666,14.2,18
MBA8101_S1_01,93.41104972375692,100.0,362
MBA8101_S1_02,84.12323232323233,100.0,198
MBA8101_S1_03,86.18333333333334,100.0,144
MBA8101_S1_04,86.54560000000001,100.0,125
MBA8101_S1_05,88.23728813559322,100.0,118
MBA8101_S1_06,84.45510204081633,100.0,98
MBA8103_S1_01,87.17446153846154,100.0,325
MBA8103_S1_02_A,91.14019607843136,100.0,204
MBA8103_S1_02_B,86.20466321243524,100.0,193
MBA8103_S1_03,88.25625,100.0,144
MBA8103_S1_04,90.17904761904761,100.0,105
MBA8103_S1_05,90.05842696629213,100.0,89
MBA8103_S1_06,92.81666666666668,100.0,84
MBA8105_SC_S1_01,86.0852852852853,100.0,333
MBA8105_SC_S1_02,75.54568965517241,100.0,232
MBA8105_SC_S1_03,76.59673202614378,100.0,153
MBA8105_SC_S1_04,81.25526315789475,100.0,114
MBA8105_SC_S1_05_A,90.53469387755102,100.0,98
MBA8105_SC_S1_05_B,88.34942528735631,100.0,87
MBA8105_SC_S1_05_C,84.14390243902439,100.0,82
MBA8105_SC_S1_06,87.26117647058824,100.0,85
MBA8107_S1_01_A,88.94999999999999,100.0,318
MBA8107_S1_01_B,86.84966666666668,100.0,300
MBA8107_S1_02,74.79830508474576,100.0,177
MBA8107_S1_03,84.4890625,100.0,128
MBA8107_S1_04,77.9557894736842,100.0,95
MBA8107_S1_05,84.36052631578947,100.0,76
MBA8107_S1_06_A,90.58115942028986,100.0,69
MBA8107_S1_06_B,88.78805970149254,100.0,67
MBA8109_SC_S1_01,82.75890804597701,100.0,348
MBA8109_SC_S1_02,88.05289256198347,100.0,242
MBA8109_SC_S1_03,84.44827586206897,100.0,116
MBA8109_SC_S1_04,75.15194805194805,100.0,77
MBA8109_SC_S1_05,82.52028985507246,100.0,69
MBA8109_SC_S1_06,80.36,100.0,60
MBA8111_S1_Case Study,85.25189189189189,100.0,185
MBA8111_SC_S1_01,90.36313868613139,100.0,274
MBA8111_SC_S1_02,83.8958115183246,100.0,191
MBA8111_SC_S1_03,85.61294964028778,100.0,139
MBA8111_SC_S1_04,83.43627450980392,100.0,102
MBA8111_SC_S1_05,85.89090909090909,100.0,88
MBA8111_SC_S1_06,87.71265822784811,100.0,79
MCB201LL_Y2_01_02,46.75816326530612,24.65,98
MCB201LL_Y2_01_06,46.01323529411765,35.5,68
MCB201LL_Y2_01_09,57.02321428571429,63.9,56
MCB201LL_Y2_01_10,49.64333333333333,48.2,30
MCB201_Y2_01_01_A,86.71126760563381,100.0,142
MCB201_Y2_01_01_B,85.96356589147287,100.0,129
MCB201_Y2_01_03_A,84.0821052631579,100.0,95
MCB201_Y2_01_03_B,79.45930232558139,100.0,86
MCB201_Y2_01_05_A,83.84787234042552,100.0,94
